date,product_type,units_demanded,total_revenue,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_weekend
2023-10-04,Literature,85,21149.58,59,98,90,77,92.57142857142856,34.524663372033004,2,10,0
2023-10-04,Mitsubishi 1.5 Ton 3 Star Split AC,59,9429.57,68,95,109,161,91.0,35.48238999841772,2,10,0
2023-10-04,Non-Fiction,243,58187.03,267,218,196,289,116.42857142857144,75.2769489792121,2,10,0
2023-10-04,Shirt,85,19465.56,135,53,75,103,113.71428571428572,74.02863024018441,2,10,0
2023-10-04,Shoes,181,45079.71,172,198,229,104,127.28571428571428,74.87926790443822,2,10,0
2023-10-04,Shorts,84,24616.97,104,57,68,47,124.28571428571428,75.4049385776862,2,10,0
2023-10-04,Smartphone,188,46462.32,238,209,264,338,149.0,80.8867521085287,2,10,0
2023-10-04,Snacks,107,21124.07,45,67,49,71,147.0,83.61020671345435,2,10,0
2023-10-04,Soft Drink,125,35023.83,183,122,130,165,163.42857142857142,76.49587601707019,2,10,0
2023-10-04,T-shirt,183,47222.93,146,160,177,173,146.14285714285714,61.36619202630568,2,10,0
2023-10-04,Tablet,191,47644.81,255,156,155,183,163.28571428571428,73.32965358733136,2,10,0
2023-10-04,Television,184,45025.6,213,163,129,175,169.14285714285714,75.73952858630773,2,10,0
2023-10-04,Thriller,92,20663.78,83,74,81,104,166.14285714285714,79.09156839054413,2,10,0
2023-10-04,Tools,67,14579.69,119,95,60,66,149.14285714285714,73.67593132864192,2,10,0
2023-10-04,Water,359,98241.86,321,391,314,338,188.57142857142856,82.0322236336775,2,10,0
2023-10-05,Bathroom,51,11348.75,81,67,74,109,174.0,91.67878707749108,3,10,0
2023-10-05,Bedding,125,33810.61,102,77,65,134,167.71428571428572,95.35322802736164,3,10,0
2023-10-05,BlueStar AC,27,6477.289999999999,34,26,48,30,136.14285714285714,98.18083413006872,3,10,0
2023-10-05,Children's,84,19896.49,82,81,69,101,117.42857142857144,93.46096715181278,3,10,0
2023-10-05,Chocolate,94,25142.53,55,92,80,58,113.42857142857144,95.75116560275156,3,10,0
2023-10-05,Coffee,129,37602.92,80,29,86,161,107.85714285714286,96.50462609192726,3,10,0
2023-10-05,Decorations,114,23747.88,222,172,163,177,93.71428571428572,60.65947105416628,3,10,0
2023-10-05,Dress,64,14721.7,114,96,117,61,98.42857142857144,60.788861761720206,3,10,0
2023-10-05,Fiction,276,70715.23,319,400,278,318,129.42857142857142,103.3470804987684,3,10,0
2023-10-05,Fridge,105,33427.64,98,75,90,163,138.57142857142858,96.07264116777606,3,10,0
2023-10-05,Furniture,141,33090.91,150,181,172,112,148.28571428571428,92.78059115589848,3,10,0
2023-10-05,Headphones,82,18053.87,130,63,87,91,159.0,84.14075508733315,3,10,0
2023-10-05,Jacket,69,23100.29,102,93,91,77,162.14285714285714,81.05230527552013,3,10,0
2023-10-05,Jeans,74,18783.61,112,160,64,58,146.42857142857142,78.12352855757096,3,10,0
2023-10-05,Juice,225,65802.15000000001,139,151,123,177,150.0,76.95669778085096,3,10,0
2023-10-05,Kitchen,78,19676.87,98,78,85,109,118.42857142857144,21.212081014182143,3,10,0
2023-10-05,Laptop,61,15863.45,120,110,82,63,121.57142857142856,19.21680811908068,3,10,0
2023-10-05,Lighting,112,22810.66,113,109,120,71,116.28571428571428,14.63687450372986,3,10,0
2023-10-05,Literature,37,9348.43,85,74,85,87,109.85714285714286,17.25715862502733,3,10,0
2023-10-05,Mitsubishi 1.5 Ton 3 Star Split AC,109,26362.3,59,134,104,103,103.71428571428572,25.972512942941236,3,10,0
2023-10-05,Non-Fiction,307,85836.16,243,231,271,216,122.42857142857144,59.05888909344835,3,10,0
2023-10-05,Shirt,74,13337.1,85,89,119,101,114.71428571428572,60.05196162689387,3,10,0
2023-10-05,Shoes,167,42719.07,181,204,220,252,126.57142857142856,64.24914303671481,3,10,0
2023-10-05,Shorts,130,36177.5,84,83,48,143,121.42857142857144,66.27180683331511,3,10,0
2023-10-05,Smartphone,171,42440.22,188,239,357,387,132.14285714285714,70.60318352460737,3,10,0
2023-10-05,Snacks,82,20664.26,107,107,107,105,135.28571428571428,68.61660218371328,3,10,0
2023-10-05,Soft Drink,145,46891.57,125,164,196,160,144.71428571428572,60.43374963741686,3,10,0
2023-10-05,T-shirt,234,73722.7,183,179,187,257,136.14285714285714,46.91278635733969,3,10,0
2023-10-05,Tablet,202,53352.95,191,159,216,245,151.28571428571428,44.7091127389558,3,10,0
2023-10-05,Television,168,38790.09,184,212,253,148,151.71428571428572,45.05446439482618,3,10,0
2023-10-05,Thriller,80,22747.15,92,93,73,80,152.85714285714286,43.110047442285314,3,10,0
2023-10-05,Tools,90,31227.77,67,96,66,75,135.57142857142858,50.3251333591767,3,10,0
2023-10-05,Water,376,109826.2,359,406,433,327,171.57142857142858,95.94070589493792,3,10,0
2023-10-06,Bathroom,60,14044.49,51,99,48,134,161.0,105.52566828343984,4,10,0
2023-10-06,Bedding,155,29052.84,125,128,80,92,152.71428571428572,105.78707275421068,4,10,0
2023-10-06,BlueStar AC,39,10488.48,27,30,48,22,129.28571428571428,113.75516733422688,4,10,0
2023-10-06,Children's,85,19965.15,84,65,103,57,115.0,112.00446419674458,4,10,0
2023-10-06,Chocolate,52,11773.24,94,74,83,63,115.28571428571428,111.93854606541008,4,10,0
2023-10-06,Coffee,87,22552.92,129,112,88,117,124.14285714285714,109.91576861613645,4,10,0
2023-10-06,Decorations,152,41465.18,114,220,173,220,89.14285714285714,38.42494229632605,4,10,0
2023-10-06,Dress,59,16803.44,64,44,68,69,91.0,36.54221303278076,4,10,0
2023-10-06,Fiction,280,66152.09,276,235,283,290,112.57142857142856,79.39743308792933,4,10,0
2023-10-06,Fridge,45,12624.03,105,89,91,155,123.71428571428572,70.34371397102905,4,10,0
2023-10-06,Furniture,202,52719.27,141,201,236,206,131.85714285714286,68.24814666941066,4,10,0
2023-10-06,Headphones,59,18602.4,82,100,96,102,130.14285714285714,69.49683103429527,4,10,0
2023-10-06,Jacket,56,15542.53,69,46,76,49,121.57142857142856,73.25948662768684,4,10,0
2023-10-06,Jeans,90,30180.48,74,85,130,100,115.85714285714286,75.4750037461147,4,10,0
2023-10-06,Juice,194,48301.44,225,292,123,173,138.85714285714286,81.34172478178755,4,10,0
2023-10-06,Kitchen,112,27211.39,78,146,158,76,110.57142857142856,56.26383427761457,4,10,0
2023-10-06,Laptop,83,16026.86,61,89,86,80,104.28571428571428,59.36248614996325,4,10,0
2023-10-06,Lighting,127,39109.12,112,77,85,64,100.14285714285714,57.35104931160952,4,10,0
2023-10-06,Literature,105,22909.29,37,162,108,82,93.71428571428572,62.05297276175596,4,10,0
2023-10-06,Mitsubishi 1.5 Ton 3 Star Split AC,93,23533.89,109,47,126,109,99.42857142857144,61.23413302741256,4,10,0
2023-10-06,Non-Fiction,296,71361.05,307,268,302,316,132.71428571428572,97.62293836613382,4,10,0
2023-10-06,Shirt,97,24660.1,74,101,115,86,111.14285714285714,90.23567027775668,4,10,0
2023-10-06,Shoes,172,42857.11,167,202,174,204,123.85714285714286,91.05388253012264,4,10,0
2023-10-06,Shorts,84,17924.11,130,58,90,82,133.71428571428572,86.74813021176863,4,10,0
2023-10-06,Smartphone,172,45031.88,171,188,252,257,142.14285714285714,87.15202918163222,4,10,0
2023-10-06,Snacks,119,32687.99,82,120,113,97,148.57142857142858,79.42052031823351,4,10,0
2023-10-06,Soft Drink,207,52859.99,145,150,84,116,153.71428571428572,77.5751555712566,4,10,0
2023-10-06,T-shirt,123,31339.33,234,212,127,251,143.28571428571428,55.21990669349217,4,10,0
2023-10-06,Tablet,214,52617.63,202,186,211,181,161.57142857142858,49.33172455549233,4,10,0
2023-10-06,Television,147,25782.2,168,216,156,249,161.71428571428572,49.35150887836507,4,10,0
2023-10-06,Thriller,83,20926.93,80,102,113,81,154.57142857142858,57.63059703218092,4,10,0
2023-10-06,Tools,80,12972.36,90,78,33,132,143.0,61.76568626672812,4,10,0
2023-10-06,Water,428,118977.38,376,340,386,370,185.0,100.92076099594156,4,10,0
2023-10-07,Bathroom,72,18283.26,60,64,118,119,172.85714285714286,111.1326963160533,5,10,1
2023-10-07,Bedding,107,25751.68,155,78,75,99,161.57142857142858,107.85152933988604,5,10,1
2023-10-07,BlueStar AC,51,10316.77,39,6,24,49,138.28571428571428,115.02567001284818,5,10,1
2023-10-07,Children's,96,27942.41,85,91,107,70,126.42857142857144,115.72792394643672,5,10,1
2023-10-07,Chocolate,115,33141.38,52,121,49,86,122.42857142857144,118.06051716931265,5,10,1
2023-10-07,Coffee,39,10081.7,87,40,128,101,122.0,118.20321484629702,5,10,1
2023-10-07,Decorations,169,47603.01,152,184,156,209,90.0,46.63332142005826,5,10,1
2023-10-07,Dress,94,20357.88,59,149,166,51,89.85714285714286,46.74194608496015,5,10,1
2023-10-07,Fiction,275,72132.07,280,219,232,219,107.71428571428572,84.44665828342718,5,10,1
2023-10-07,Fridge,121,33188.65,45,123,104,101,108.57142857142856,83.65974169785734,5,10,1
2023-10-07,Furniture,172,30623.83,202,207,153,218,125.28571428571428,89.63948959715216,5,10,1
2023-10-07,Headphones,74,13389.58,59,83,66,57,126.28571428571428,88.71999828245012,5,10,1
2023-10-07,Jacket,104,23653.06,56,125,94,58,121.85714285714286,91.73045399689263,5,10,1
2023-10-07,Jeans,72,22867.22,90,79,79,81,113.0,91.32725040570588,5,10,1
2023-10-07,Juice,151,42617.83,194,114,187,149,132.28571428571428,92.2726291770098,5,10,1
2023-10-07,Kitchen,54,8602.25,112,75,94,121,108.28571428571428,65.37765746214775,5,10,1
2023-10-07,Laptop,108,24893.82,83,119,84,133,113.71428571428572,60.653975647970505,5,10,1
2023-10-07,Lighting,93,17948.02,127,103,123,150,103.0,47.700454225648144,5,10,1
2023-10-07,Literature,123,36180.71,105,53,81,65,109.57142857142856,43.622842421742895,5,10,1
2023-10-07,Mitsubishi 1.5 Ton 3 Star Split AC,83,24948.75,93,88,83,85,114.85714285714286,37.91845887967182,5,10,1
2023-10-07,Non-Fiction,205,51382.98,296,265,268,269,144.28571428571428,76.11332403224799,5,10,1
2023-10-07,Shirt,103,24918.67,97,89,102,111,130.42857142857142,74.36364959408759,5,10,1
2023-10-07,Shoes,110,26070.74,172,171,201,219,139.0,75.33702055873023,5,10,1
2023-10-07,Shorts,150,34312.96,84,66,100,82,139.14285714285714,75.21398046336022,5,10,1
2023-10-07,Smartphone,261,68654.03,172,222,223,261,145.57142857142858,75.92289321598328,5,10,1
2023-10-07,Snacks,79,22220.44,119,97,89,81,147.57142857142858,74.85287156116505,5,10,1
2023-10-07,Soft Drink,224,49407.58,207,174,199,186,163.85714285714286,73.38807480653405,5,10,1
2023-10-07,T-shirt,171,50339.23,123,195,165,78,139.14285714285714,45.17900903232311,5,10,1
2023-10-07,Tablet,166,42216.44,214,217,198,185,155.85714285714286,48.50920383950617,5,10,1
2023-10-07,Television,149,40687.16,147,182,236,110,152.28571428571428,48.04065738418511,5,10,1
2023-10-07,Thriller,90,18054.31,83,80,69,67,152.14285714285714,48.27845817556129,5,10,1
2023-10-07,Tools,82,18535.92,80,73,72,74,139.0,54.13871073455552,5,10,1
2023-10-07,Water,404,102432.28,428,285,399,359,183.14285714285717,120.46220509829132,5,10,1
2023-10-08,Bathroom,109,26341.5,72,73,102,88,163.85714285714286,126.65363341469038,6,10,1
2023-10-08,Bedding,74,22385.32,107,96,104,92,161.57142857142858,127.65429506138427,6,10,1
2023-10-08,BlueStar AC,33,10993.1,51,33,37,20,138.28571428571428,131.31097223222173,6,10,1
2023-10-08,Children's,172,42255.51,96,142,115,102,131.0,132.15899515356443,6,10,1
2023-10-08,Chocolate,97,27820.05,115,112,105,110,135.57142857142858,130.76806075753203,6,10,1
2023-10-08,Coffee,77,22607.54,39,81,89,137,129.71428571428572,134.53588652067756,6,10,1
2023-10-08,Decorations,223,61277.41,169,191,143,201,92.71428571428572,43.94206142074548,6,10,1
2023-10-08,Dress,67,12416.27,94,97,77,59,95.85714285714286,42.99003206724402,6,10,1
2023-10-08,Fiction,314,68814.95,275,365,275,275,119.85714285714286,80.64826629967136,6,10,1
2023-10-08,Fridge,144,31978.04,121,150,96,139,129.85714285714286,74.81628292341217,6,10,1
2023-10-08,Furniture,201,45954.23,172,114,169,196,140.71428571428572,74.59828926928986,6,10,1
2023-10-08,Headphones,82,28319.87,74,87,94,102,134.85714285714286,78.46321552470346,6,10,1
2023-10-08,Jacket,74,16959.670000000002,104,140,125,66,144.14285714285714,68.43349221793922,6,10,1
2023-10-08,Jeans,92,21184.14,72,86,89,113,130.28571428571428,72.27427916327701,6,10,1
2023-10-08,Juice,123,31240.0,151,154,165,183,138.42857142857142,70.6985552489271,6,10,1
2023-10-08,Kitchen,128,31628.92,54,89,80,57,106.85714285714286,43.758536582127086,6,10,1
2023-10-08,Laptop,127,29856.98,108,102,70,142,105.0,43.332051263083486,6,10,1
2023-10-08,Lighting,114,25276.96,93,115,71,98,93.71428571428572,31.700232836756445,6,10,1
2023-10-08,Literature,97,20030.7,123,78,95,101,100.71428571428572,32.029748077444864,6,10,1
2023-10-08,Mitsubishi 1.5 Ton 3 Star Split AC,50,17080.95,83,99,116,100,97.71428571428572,32.64819691659216,6,10,1
2023-10-08,Non-Fiction,298,67949.91,205,229,256,321,116.71428571428572,49.52680851725265,6,10,1
2023-10-08,Shirt,84,20831.07,103,97,76,116,109.85714285714286,47.25966769324586,6,10,1
2023-10-08,Shoes,165,37320.93,110,117,224,139,117.85714285714286,40.48221243718496,6,10,1
2023-10-08,Shorts,64,17884.46,150,101,91,87,123.85714285714286,41.866568092087306,6,10,1
2023-10-08,Smartphone,265,63383.7,261,311,244,332,147.85714285714286,63.6930885089538,6,10,1
2023-10-08,Snacks,41,7005.32,79,61,95,90,141.57142857142858,68.54161058037862,6,10,1
2023-10-08,Soft Drink,153,34532.16,224,146,191,160,161.71428571428572,69.17541539620862,6,10,1
2023-10-08,T-shirt,181,38287.44,171,186,209,203,156.85714285714286,66.78180533505693,6,10,1
2023-10-08,Tablet,109,17485.92,166,171,249,139,165.85714285714286,62.41642030595356,6,10,1
2023-10-08,Television,206,40043.9,149,165,190,168,171.42857142857142,58.19752899352616,6,10,1
2023-10-08,Thriller,66,16918.69,90,159,58,134,162.85714285714286,65.80128816223468,6,10,1
2023-10-08,Tools,80,18374.72,82,69,67,80,137.28571428571428,55.23801313622688,6,10,1
2023-10-08,Water,337,78643.23,404,328,300,379,183.7142857142857,108.74850847362484,6,10,1
2023-10-09,Bathroom,93,21575.68,109,107,105,92,167.28571428571428,110.32333431889208,0,10,0
2023-10-09,Bedding,127,28791.98,74,77,69,124,153.42857142857142,115.73800462374328,0,10,0
2023-10-09,BlueStar AC,32,8510.69,33,32,34,27,134.42857142857142,123.9554451444238,0,10,0
2023-10-09,Children's,92,17238.31,172,69,119,84,137.71428571428572,124.70861275484536,0,10,0
2023-10-09,Chocolate,69,21288.03,97,62,59,101,138.71428571428572,124.28960037712184,0,10,0
2023-10-09,Coffee,132,36217.72,77,90,59,99,138.0,124.68359956305352,0,10,0
2023-10-09,Decorations,212,62001.84,223,213,168,191,112.14285714285714,64.63339841348301,0,10,0
2023-10-09,Dress,75,24269.28,67,50,58,111,106.14285714285714,66.88405034442829,0,10,0
2023-10-09,Fiction,289,78646.88,314,266,224,172,140.42857142857142,100.65097638681372,0,10,0
2023-10-09,Fridge,114,29064.0,144,85,65,77,156.28571428571428,88.97137046210244,0,10,0
2023-10-09,Furniture,228,50150.4,201,151,170,174,160.42857142857142,90.48730508172018,0,10,0
2023-10-09,Headphones,70,22419.42,82,100,86,116,158.28571428571428,92.3971757968717,0,10,0
2023-10-09,Jacket,154,42325.46,74,92,86,90,157.85714285714286,92.84292931510424,0,10,0
2023-10-09,Jeans,95,25911.46,92,166,192,141,139.14285714285714,90.70176141514236,0,10,0
2023-10-09,Juice,163,32573.49,123,195,202,181,147.14285714285714,85.60457264155201,0,10,0
2023-10-09,Kitchen,116,30666.08,128,151,78,89,120.57142857142856,43.878077832621216,0,10,0
2023-10-09,Laptop,80,28964.58,127,68,64,131,118.14285714285714,42.82300227458802,0,10,0
2023-10-09,Lighting,41,9326.91,114,142,92,95,105.71428571428572,22.63267759762244,0,10,0
2023-10-09,Literature,83,17378.2,97,75,88,131,107.85714285714286,20.63515262384441,0,10,0
2023-10-09,Mitsubishi 1.5 Ton 3 Star Split AC,59,13499.15,50,57,121,79,104.42857142857144,27.909718396146605,0,10,0
2023-10-09,Non-Fiction,258,66503.04,298,310,340,277,133.85714285714286,77.38093772893554,0,10,0
2023-10-09,Shirt,97,25027.61,84,113,58,109,128.28571428571428,79.66327946574859,0,10,0
2023-10-09,Shoes,176,41035.16,165,163,203,208,133.57142857142858,80.85966679553898,0,10,0
2023-10-09,Shorts,67,13865.37,64,141,56,79,124.57142857142856,85.10749505352376,0,10,0
2023-10-09,Smartphone,182,51960.82,265,202,300,302,146.14285714285714,99.84225653738044,0,10,0
2023-10-09,Snacks,89,25065.33,41,98,88,99,138.14285714285714,106.46036597630786,0,10,0
2023-10-09,Soft Drink,181,49649.65,153,151,127,126,152.85714285714286,99.11176951877496,0,10,0
2023-10-09,T-shirt,215,59938.49,181,178,138,147,136.14285714285714,78.21855826555958,0,10,0
2023-10-09,Tablet,117,36778.8,109,183,152,228,139.71428571428572,75.97963386266514,0,10,0
2023-10-09,Television,121,33012.15,206,187,171,148,145.57142857142858,79.7409496282741,0,10,0
2023-10-09,Thriller,107,20294.68,66,110,130,105,145.85714285714286,79.40283070400842,0,10,0
2023-10-09,Tools,61,17331.92,80,93,114,124,119.42857142857144,62.02380495384197,0,10,0
2023-10-09,Water,360,74807.24,337,309,271,353,161.71428571428572,92.87215995785832,0,10,0
2023-10-10,Bathroom,80,30638.13,93,80,77,106,153.14285714285714,96.50808009596624,1,10,0
2023-10-10,Bedding,120,33865.05,127,62,100,92,145.42857142857142,96.06743663152608,1,10,0
2023-10-10,BlueStar AC,38,11158.51,32,79,76,25,134.42857142857142,104.9330852541383,1,10,0
2023-10-10,Children's,93,17086.86,92,73,64,69,118.14285714285714,100.73633666065771,1,10,0
2023-10-10,Chocolate,82,20502.13,69,101,117,85,118.57142857142856,100.48359259576772,1,10,0
2023-10-10,Coffee,76,13528.66,132,109,54,105,126.0,99.06899952390016,1,10,0
2023-10-10,Decorations,140,38944.35,212,195,204,127,108.14285714285714,57.0538592659838,1,10,0
2023-10-10,Dress,54,9829.89,75,134,72,108,105.57142857142856,58.24333192980582,1,10,0
2023-10-10,Fiction,230,57832.46,289,241,257,310,128.71428571428572,91.09649514976574,1,10,0
2023-10-10,Fridge,123,30082.8,114,105,71,98,140.42857142857142,81.33645583389367,1,10,0
2023-10-10,Furniture,111,31413.55,228,163,115,207,159.85714285714286,84.03853991161503,1,10,0
2023-10-10,Headphones,75,23177.12,70,53,113,92,160.0,83.85900865937575,1,10,0
2023-10-10,Jacket,127,37301.2,154,79,61,82,163.14285714285714,83.04301811195681,1,10,0
2023-10-10,Jeans,63,13724.49,95,89,75,145,146.42857142857142,83.3443802201781,1,10,0
2023-10-10,Juice,183,48022.39,163,154,167,210,159.0,77.18376340483312,1,10,0
2023-10-10,Kitchen,111,31247.49,116,77,55,96,134.28571428571428,52.30906322271479,1,10,0
2023-10-10,Laptop,80,19309.78,80,125,83,104,129.42857142857142,55.95789233240994,1,10,0
2023-10-10,Lighting,78,20945.1,41,65,88,43,102.71428571428572,44.52607582721893,1,10,0
2023-10-10,Literature,90,19102.02,83,59,59,59,104.57142857142856,43.18509443028006,1,10,0
2023-10-10,Mitsubishi 1.5 Ton 3 Star Split AC,82,22727.03,59,68,90,51,91.0,39.862262855987,1,10,0
2023-10-10,Non-Fiction,279,66735.42,258,267,233,289,114.28571428571428,74.84587337926257,1,10,0
2023-10-10,Shirt,99,26742.44,97,135,49,134,104.85714285714286,71.78075083527628,1,10,0
2023-10-10,Shoes,249,67644.37,176,172,196,170,113.42857142857144,76.74385348429469,1,10,0
2023-10-10,Shorts,34,8770.12,67,104,108,98,111.57142857142856,77.83713154798862,1,10,0
2023-10-10,Smartphone,278,67413.67,182,238,290,287,131.71428571428572,74.71214601324631,1,10,0
2023-10-10,Snacks,73,26296.17,89,45,122,36,132.57142857142858,74.09196344826425,1,10,0
2023-10-10,Soft Drink,196,46412.21,181,183,245,209,150.0,67.99999999999933,1,10,0
2023-10-10,T-shirt,219,56897.7,215,146,222,222,143.85714285714286,57.79396903780493,1,10,0
2023-10-10,Tablet,141,27138.83,117,255,166,186,146.71428571428572,55.54191896130944,1,10,0
2023-10-10,Television,147,33554.82,121,213,126,214,138.85714285714286,54.590684710330805,1,10,0
2023-10-10,Thriller,50,12215.2,107,83,80,82,144.57142857142858,47.44068978860812,1,10,0
2023-10-10,Tools,77,15544.76,61,119,110,83,127.28571428571428,53.22190741199807,1,10,0
2023-10-10,Water,344,96739.02,360,321,369,350,166.0,99.3260623737124,1,10,0
2023-10-11,Bathroom,90,20933.72,80,81,63,109,151.57142857142858,104.00938602334068,2,10,0
2023-10-11,Bedding,109,24059.08,120,102,47,103,138.0,100.49212241099576,2,10,0
2023-10-11,BlueStar AC,39,13011.73,38,34,51,32,126.71428571428572,107.43946246718644,2,10,0
2023-10-11,Children's,126,39315.2,93,82,76,100,122.71428571428572,108.20615245248898,2,10,0
2023-10-11,Chocolate,47,12637.28,82,55,37,117,119.14285714285714,109.2190895576839,2,10,0
2023-10-11,Coffee,71,10401.73,76,80,111,62,121.28571428571428,108.02887621019646,2,10,0
2023-10-11,Decorations,220,57117.78,140,222,160,194,89.85714285714286,32.84523593779349,2,10,0
2023-10-11,Dress,119,18961.91,54,114,109,83,86.14285714285714,35.507879742520736,2,10,0
2023-10-11,Fiction,257,63226.14,230,319,340,261,101.85714285714286,65.04467329312479,2,10,0
2023-10-11,Fridge,99,17622.56,123,98,87,104,114.0,58.767905072977605,2,10,0
2023-10-11,Furniture,211,53895.58,111,150,187,219,116.57142857142856,58.08573302414481,2,10,0
2023-10-11,Headphones,154,39243.95,75,130,62,123,115.57142857142856,58.83552538746375,2,10,0
2023-10-11,Jacket,81,20169.57,127,102,49,77,122.85714285714286,56.21811265487349,2,10,0
2023-10-11,Jeans,73,19242.64,63,112,87,140,111.85714285714286,59.72835332131656,2,10,0
2023-10-11,Juice,156,37632.25,183,139,128,206,130.28571428571428,58.79544847949229,2,10,0
2023-10-11,Kitchen,90,15520.37,111,98,87,117,113.28571428571428,39.04576069909854,2,10,0
2023-10-11,Laptop,137,31065.35,80,120,78,39,107.14285714285714,40.61374386185073,2,10,0
2023-10-11,Lighting,50,10742.91,78,113,89,34,102.42857142857144,41.9835568719334,2,10,0
2023-10-11,Literature,64,11975.57,90,85,98,62,104.57142857142856,40.71386800119672,2,10,0
2023-10-11,Mitsubishi 1.5 Ton 3 Star Split AC,101,27238.04,82,59,95,47,98.14285714285714,40.130738723277965,2,10,0
2023-10-11,Non-Fiction,209,52953.95,279,243,218,199,129.0,75.79797710581201,2,10,0
2023-10-11,Shirt,123,29413.75,99,85,53,65,117.0,72.39705334703326,2,10,0
2023-10-11,Shoes,186,42908.57,249,181,198,141,136.71428571428572,87.66929201211018,2,10,0
2023-10-11,Shorts,70,13873.76,34,84,57,80,130.14285714285714,94.11593660910673,2,10,0
2023-10-11,Smartphone,298,79152.72,278,188,209,274,158.71428571428572,105.3371005956813,2,10,0
2023-10-11,Snacks,69,17814.46,73,107,67,45,156.28571428571428,107.36187139097076,2,10,0
2023-10-11,Soft Drink,163,40819.78,196,125,122,190,172.57142857142858,102.76325079660364,2,10,0
2023-10-11,T-shirt,184,45369.57,219,183,160,187,164.0,94.5832966226063,2,10,0
2023-10-11,Tablet,182,44649.59,141,191,156,162,170.0,91.038453413928,2,10,0
2023-10-11,Television,90,28728.96,147,184,163,162,155.42857142857142,84.19195753921885,2,10,0
2023-10-11,Thriller,94,21789.74,50,92,74,79,157.71428571428572,80.48129034277478,2,10,0
2023-10-11,Tools,50,11912.07,77,67,95,67,129.0,64.72763448996521,2,10,0
2023-10-11,Water,358,83683.28,344,359,391,321,167.71428571428572,98.09470642481868,2,10,0
2023-10-12,Bathroom,140,38865.43,90,51,67,79,152.57142857142858,101.13498758731136,3,10,0
2023-10-12,Bedding,80,18717.09,109,125,77,84,136.85714285714286,97.57634373731544,3,10,0
2023-10-12,BlueStar AC,26,6251.97,39,27,26,39,122.28571428571428,104.24284833297337,3,10,0
2023-10-12,Children's,63,16906.34,126,84,81,84,119.28571428571428,103.71389216769025,3,10,0
2023-10-12,Chocolate,59,16001.82,47,94,92,100,118.85714285714286,104.05355763808706,3,10,0
2023-10-12,Coffee,89,25676.19,71,129,29,67,118.0,104.47966309287108,3,10,0
2023-10-12,Decorations,183,49429.06,220,114,172,231,100.28571428571428,61.41040705969886,3,10,0
2023-10-12,Dress,57,13094.56,119,64,96,93,104.42857142857144,61.578830623455374,3,10,0
2023-10-12,Fiction,291,76739.14,257,276,400,168,125.57142857142856,84.53767827199249,3,10,0
2023-10-12,Fridge,111,31009.85,99,105,75,94,134.14285714285714,77.00309208386419,3,10,0
2023-10-12,Furniture,148,35162.69,211,141,181,160,146.28571428571428,82.04209140377067,3,10,0
2023-10-12,Headphones,91,25257.08,154,82,63,123,161.57142857142858,69.46427653323427,3,10,0
2023-10-12,Jacket,52,10850.99,81,69,93,99,163.0,67.36220503120867,3,10,0
2023-10-12,Jeans,52,20238.43,73,74,160,57,142.0,69.5101910993385,3,10,0
2023-10-12,Juice,177,34803.98,156,225,151,188,147.28571428571428,68.87359021113484,3,10,0
2023-10-12,Kitchen,109,28729.95,90,78,78,113,123.42857142857144,51.18872643742536,3,10,0
2023-10-12,Laptop,91,23564.0,137,61,110,42,128.85714285714286,50.17113569715881,3,10,0
2023-10-12,Lighting,118,36190.41,50,112,109,145,105.85714285714286,42.5653559107562,3,10,0
2023-10-12,Literature,75,20698.5,64,37,74,91,93.0,39.046980250289096,3,10,0
2023-10-12,Mitsubishi 1.5 Ton 3 Star Split AC,150,37052.86,101,109,134,103,95.85714285714286,38.753187272911234,3,10,0
2023-10-12,Non-Fiction,328,77623.22,209,307,231,258,115.28571428571428,55.74858529061167,3,10,0
2023-10-12,Shirt,59,13759.08,123,74,89,83,110.57142857142856,53.06240710351237,3,10,0
2023-10-12,Shoes,251,61399.5,186,167,204,178,124.28571428571428,58.93984019239126,3,10,0
2023-10-12,Shorts,60,20930.36,70,130,83,75,114.71428571428572,61.89699584986282,3,10,0
2023-10-12,Smartphone,279,79401.25,298,171,239,308,150.14285714285714,85.25144880768555,3,10,0
2023-10-12,Snacks,58,9937.39,69,82,107,90,150.85714285714286,84.42635562316681,3,10,0
2023-10-12,Soft Drink,197,48929.07,163,145,164,160,159.71428571428572,81.52650752099805,3,10,0
2023-10-12,T-shirt,164,42154.63,184,234,179,221,156.14285714285714,79.53076673302462,3,10,0
2023-10-12,Tablet,150,43403.03,182,202,159,173,164.57142857142858,78.55328794913031,3,10,0
2023-10-12,Television,161,41778.01,90,168,212,211,150.85714285714286,82.47106274612992,3,10,0
2023-10-12,Thriller,63,17677.89,94,80,93,110,154.28571428571428,78.97407651821372,3,10,0
2023-10-12,Tools,161,35121.88,50,90,96,113,118.85714285714286,56.06076635053586,3,10,0
2023-10-12,Water,357,99764.84,358,376,406,472,160.14285714285714,101.34829150250198,3,10,0
2023-10-13,Bathroom,54,11033.48,140,60,99,77,156.85714285714286,101.6127101161207,4,10,0
2023-10-13,Bedding,91,25024.86,80,155,128,91,142.0,104.54345189122668,4,10,0
2023-10-13,BlueStar AC,27,5204.66,26,39,30,16,119.71428571428572,111.02209132377492,4,10,0
